Date,Week,Month,Year,Lock,Direction,Type,Barge Count
12/11/2021,49,12,2021,Ark Lock 1,Down,"Grain, Loaded",26
12/11/2021,49,12,2021,Ark Lock 1,Down,"Non-Grain, Loaded",14
12/11/2021,49,12,2021,Ark Lock 1,Up,Empty,10
12/11/2021,49,12,2021,Ark Lock 1,Up,Loaded,46
12/11/2021,49,12,2021,Miss Locks 27,Down,Empty,44
12/11/2021,49,12,2021,Miss Locks 27,Down,"Grain, Loaded",287
12/11/2021,49,12,2021,Miss Locks 27,Down,"Non-Grain, Loaded",140
12/11/2021,49,12,2021,Miss Locks 27,Up,Empty,432
12/11/2021,49,12,2021,Miss Locks 27,Up,Loaded,178
12/11/2021,49,12,2021,Ohio Olmsted,Down,Empty,155
12/11/2021,49,12,2021,Ohio Olmsted,Down,"Grain, Loaded",180
12/11/2021,49,12,2021,Ohio Olmsted,Down,"Non-Grain, Loaded",366
12/11/2021,49,12,2021,Ohio Olmsted,Up,Empty,221
12/11/2021,49,12,2021,Ohio Olmsted,Up,Loaded,333
12/18/2021,50,12,2021,Ark Lock 1,Down,Empty,15
12/18/2021,50,12,2021,Ark Lock 1,Down,"Grain, Loaded",46
12/18/2021,50,12,2021,Ark Lock 1,Down,"Non-Grain, Loaded",22
12/18/2021,50,12,2021,Ark Lock 1,Up,Empty,1
12/18/2021,50,12,2021,Ark Lock 1,Up,Loaded,71
12/18/2021,50,12,2021,Miss Locks 27,Down,Empty,54
12/18/2021,50,12,2021,Miss Locks 27,Down,"Grain, Loaded",348
12/18/2021,50,12,2021,Miss Locks 27,Down,"Non-Grain, Loaded",257
12/18/2021,50,12,2021,Miss Locks 27,Up,Empty,338
12/18/2021,50,12,2021,Miss Locks 27,Up,Loaded,128
12/18/2021,50,12,2021,Ohio Olmsted,Down,Empty,218
12/18/2021,50,12,2021,Ohio Olmsted,Down,"Grain, Loaded",130
12/18/2021,50,12,2021,Ohio Olmsted,Down,"Non-Grain, Loaded",302
12/18/2021,50,12,2021,Ohio Olmsted,Up,Empty,202
12/18/2021,50,12,2021,Ohio Olmsted,Up,Loaded,379
12/25/2021,51,12,2021,Ark Lock 1,Down,Empty,4
12/25/2021,51,12,2021,Ark Lock 1,Down,"Grain, Loaded",29
12/25/2021,51,12,2021,Ark Lock 1,Down,"Non-Grain, Loaded",14
12/25/2021,51,12,2021,Ark Lock 1,Up,Empty,10
12/25/2021,51,12,2021,Ark Lock 1,Up,Loaded,43
12/25/2021,51,12,2021,Miss Locks 27,Down,Empty,38
12/25/2021,51,12,2021,Miss Locks 27,Down,"Grain, Loaded",249
12/25/2021,51,12,2021,Miss Locks 27,Down,"Non-Grain, Loaded",151
12/25/2021,51,12,2021,Miss Locks 27,Up,Empty,382
12/25/2021,51,12,2021,Miss Locks 27,Up,Loaded,189
12/25/2021,51,12,2021,Ohio Olmsted,Down,Empty,117
12/25/2021,51,12,2021,Ohio Olmsted,Down,"Grain, Loaded",112
12/25/2021,51,12,2021,Ohio Olmsted,Down,"Non-Grain, Loaded",268
12/25/2021,51,12,2021,Ohio Olmsted,Up,Empty,346
12/25/2021,51,12,2021,Ohio Olmsted,Up,Loaded,371
01/22/2022,3,1,2022,Ark Lock 1,Down,Empty,18
01/22/2022,3,1,2022,Ark Lock 1,Down,"Grain, Loaded",30
01/22/2022,3,1,2022,Ark Lock 1,Down,"Non-Grain, Loaded",14
01/22/2022,3,1,2022,Ark Lock 1,Up,Empty,7
01/22/2022,3,1,2022,Ark Lock 1,Up,Loaded,80
01/22/2022,3,1,2022,Miss Locks 27,Down,Empty,39
01/22/2022,3,1,2022,Miss Locks 27,Down,"Grain, Loaded",176
01/22/2022,3,1,2022,Miss Locks 27,Down,"Non-Grain, Loaded",120
01/22/2022,3,1,2022,Miss Locks 27,Up,Empty,233
01/22/2022,3,1,2022,Miss Locks 27,Up,Loaded,124
01/22/2022,3,1,2022,Ohio Olmsted,Down,Empty,244
01/22/2022,3,1,2022,Ohio Olmsted,Down,"Grain, Loaded",256
01/22/2022,3,1,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",298
01/22/2022,3,1,2022,Ohio Olmsted,Up,Empty,325
01/22/2022,3,1,2022,Ohio Olmsted,Up,Loaded,369
03/12/2022,10,3,2022,Ark Lock 1,Up,Empty,6
03/12/2022,10,3,2022,Ark Lock 1,Up,Loaded,32
03/12/2022,10,3,2022,Miss Locks 27,Down,Empty,48
03/12/2022,10,3,2022,Miss Locks 27,Down,"Grain, Loaded",202
03/12/2022,10,3,2022,Miss Locks 27,Down,"Non-Grain, Loaded",175
03/12/2022,10,3,2022,Miss Locks 27,Up,Empty,397
03/12/2022,10,3,2022,Miss Locks 27,Up,Loaded,198
03/12/2022,10,3,2022,Ohio Olmsted,Down,Empty,279
03/12/2022,10,3,2022,Ohio Olmsted,Down,"Grain, Loaded",142
03/12/2022,10,3,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",422
03/12/2022,10,3,2022,Ohio Olmsted,Up,Empty,260
03/12/2022,10,3,2022,Ohio Olmsted,Up,Loaded,400
04/16/2022,15,4,2022,Ark Lock 1,Down,Empty,22
04/16/2022,15,4,2022,Ark Lock 1,Down,"Grain, Loaded",34
04/16/2022,15,4,2022,Ark Lock 1,Down,"Non-Grain, Loaded",13
04/16/2022,15,4,2022,Ark Lock 1,Up,Empty,11
04/16/2022,15,4,2022,Ark Lock 1,Up,Loaded,37
04/16/2022,15,4,2022,Miss Locks 27,Down,Empty,53
04/16/2022,15,4,2022,Miss Locks 27,Down,"Grain, Loaded",386
04/16/2022,15,4,2022,Miss Locks 27,Down,"Non-Grain, Loaded",148
04/16/2022,15,4,2022,Miss Locks 27,Up,Empty,473
04/16/2022,15,4,2022,Miss Locks 27,Up,Loaded,249
04/16/2022,15,4,2022,Ohio Olmsted,Down,Empty,191
04/16/2022,15,4,2022,Ohio Olmsted,Down,"Grain, Loaded",131
04/16/2022,15,4,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",406
04/16/2022,15,4,2022,Ohio Olmsted,Up,Empty,338
04/16/2022,15,4,2022,Ohio Olmsted,Up,Loaded,298
04/23/2022,16,4,2022,Ark Lock 1,Down,Empty,18
04/23/2022,16,4,2022,Ark Lock 1,Down,"Grain, Loaded",34
04/23/2022,16,4,2022,Ark Lock 1,Down,"Non-Grain, Loaded",27
04/23/2022,16,4,2022,Ark Lock 1,Up,Empty,9
04/23/2022,16,4,2022,Ark Lock 1,Up,Loaded,58
04/23/2022,16,4,2022,Miss Locks 27,Down,Empty,50
04/23/2022,16,4,2022,Miss Locks 27,Down,"Grain, Loaded",360
04/23/2022,16,4,2022,Miss Locks 27,Down,"Non-Grain, Loaded",177
04/23/2022,16,4,2022,Miss Locks 27,Up,Empty,412
04/23/2022,16,4,2022,Miss Locks 27,Up,Loaded,221
04/23/2022,16,4,2022,Ohio Olmsted,Down,Empty,151
04/23/2022,16,4,2022,Ohio Olmsted,Down,"Grain, Loaded",155
04/23/2022,16,4,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",445
01/29/2022,4,1,2022,Ark Lock 1,Down,Empty,15
01/29/2022,4,1,2022,Ark Lock 1,Down,"Grain, Loaded",27
01/29/2022,4,1,2022,Ark Lock 1,Down,"Non-Grain, Loaded",9
01/29/2022,4,1,2022,Ark Lock 1,Up,Empty,8
01/29/2022,4,1,2022,Ark Lock 1,Up,Loaded,62
01/29/2022,4,1,2022,Miss Locks 27,Down,Empty,34
01/29/2022,4,1,2022,Miss Locks 27,Down,"Grain, Loaded",104
01/29/2022,4,1,2022,Miss Locks 27,Down,"Non-Grain, Loaded",138
01/29/2022,4,1,2022,Miss Locks 27,Up,Empty,162
01/29/2022,4,1,2022,Miss Locks 27,Up,Loaded,45
01/29/2022,4,1,2022,Ohio Olmsted,Down,Empty,225
01/29/2022,4,1,2022,Ohio Olmsted,Down,"Grain, Loaded",169
01/29/2022,4,1,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",425
01/29/2022,4,1,2022,Ohio Olmsted,Up,Empty,437
01/29/2022,4,1,2022,Ohio Olmsted,Up,Loaded,462
02/05/2022,5,2,2022,Ark Lock 1,Down,Empty,14
02/05/2022,5,2,2022,Ark Lock 1,Down,"Grain, Loaded",37
02/05/2022,5,2,2022,Ark Lock 1,Down,"Non-Grain, Loaded",18
02/05/2022,5,2,2022,Ark Lock 1,Up,Empty,10
02/05/2022,5,2,2022,Ark Lock 1,Up,Loaded,47
02/05/2022,5,2,2022,Miss Locks 27,Down,Empty,11
02/05/2022,5,2,2022,Miss Locks 27,Down,"Grain, Loaded",179
02/05/2022,5,2,2022,Miss Locks 27,Down,"Non-Grain, Loaded",112
02/05/2022,5,2,2022,Miss Locks 27,Up,Empty,146
02/05/2022,5,2,2022,Miss Locks 27,Up,Loaded,95
02/05/2022,5,2,2022,Ohio Olmsted,Down,Empty,134
02/05/2022,5,2,2022,Ohio Olmsted,Down,"Grain, Loaded",147
02/05/2022,5,2,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",289
02/05/2022,5,2,2022,Ohio Olmsted,Up,Empty,304
02/05/2022,5,2,2022,Ohio Olmsted,Up,Loaded,411
02/12/2022,6,2,2022,Ark Lock 1,Down,Empty,11
02/12/2022,6,2,2022,Ark Lock 1,Down,"Grain, Loaded",34
02/12/2022,6,2,2022,Ark Lock 1,Down,"Non-Grain, Loaded",12
02/12/2022,6,2,2022,Ark Lock 1,Up,Empty,10
02/12/2022,6,2,2022,Ark Lock 1,Up,Loaded,41
02/12/2022,6,2,2022,Miss Locks 27,Down,Empty,38
02/12/2022,6,2,2022,Miss Locks 27,Down,"Grain, Loaded",122
02/12/2022,6,2,2022,Miss Locks 27,Down,"Non-Grain, Loaded",131
02/12/2022,6,2,2022,Miss Locks 27,Up,Empty,215
02/12/2022,6,2,2022,Miss Locks 27,Up,Loaded,116
02/12/2022,6,2,2022,Ohio Olmsted,Down,Empty,146
02/12/2022,6,2,2022,Ohio Olmsted,Down,"Grain, Loaded",114
02/12/2022,6,2,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",307
02/12/2022,6,2,2022,Ohio Olmsted,Up,Empty,315
02/12/2022,6,2,2022,Ohio Olmsted,Up,Loaded,374
02/19/2022,7,2,2022,Ark Lock 1,Down,Empty,14
02/19/2022,7,2,2022,Ark Lock 1,Down,"Grain, Loaded",32
02/19/2022,7,2,2022,Ark Lock 1,Down,"Non-Grain, Loaded",26
02/19/2022,7,2,2022,Ark Lock 1,Up,Empty,5
02/19/2022,7,2,2022,Ark Lock 1,Up,Loaded,61
02/19/2022,7,2,2022,Miss Locks 27,Down,Empty,36
02/19/2022,7,2,2022,Miss Locks 27,Down,"Grain, Loaded",127
02/19/2022,7,2,2022,Miss Locks 27,Down,"Non-Grain, Loaded",134
02/19/2022,7,2,2022,Miss Locks 27,Up,Empty,151
02/19/2022,7,2,2022,Miss Locks 27,Up,Loaded,125
02/19/2022,7,2,2022,Ohio Olmsted,Down,Empty,174
02/19/2022,7,2,2022,Ohio Olmsted,Down,"Grain, Loaded",206
02/19/2022,7,2,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",476
02/19/2022,7,2,2022,Ohio Olmsted,Up,Empty,365
02/19/2022,7,2,2022,Ohio Olmsted,Up,Loaded,711
03/19/2022,11,3,2022,Ark Lock 1,Down,Empty,20
03/19/2022,11,3,2022,Ark Lock 1,Down,"Grain, Loaded",29
03/19/2022,11,3,2022,Ark Lock 1,Down,"Non-Grain, Loaded",13
03/19/2022,11,3,2022,Ark Lock 1,Up,Empty,3
03/19/2022,11,3,2022,Ark Lock 1,Up,Loaded,56
03/19/2022,11,3,2022,Miss Locks 27,Down,Empty,45
03/19/2022,11,3,2022,Miss Locks 27,Down,"Grain, Loaded",206
03/19/2022,11,3,2022,Miss Locks 27,Down,"Non-Grain, Loaded",154
03/19/2022,11,3,2022,Miss Locks 27,Up,Empty,264
03/19/2022,11,3,2022,Miss Locks 27,Up,Loaded,158
03/19/2022,11,3,2022,Ohio Olmsted,Down,Empty,149
03/19/2022,11,3,2022,Ohio Olmsted,Down,"Grain, Loaded",185
03/19/2022,11,3,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",345
03/19/2022,11,3,2022,Ohio Olmsted,Up,Empty,298
03/19/2022,11,3,2022,Ohio Olmsted,Up,Loaded,343
03/26/2022,12,3,2022,Ark Lock 1,Down,Empty,17
03/26/2022,12,3,2022,Ark Lock 1,Down,"Grain, Loaded",33
03/26/2022,12,3,2022,Ark Lock 1,Down,"Non-Grain, Loaded",19
03/26/2022,12,3,2022,Ark Lock 1,Up,Empty,10
03/26/2022,12,3,2022,Ark Lock 1,Up,Loaded,47
03/26/2022,12,3,2022,Miss Locks 27,Down,Empty,42
03/26/2022,12,3,2022,Miss Locks 27,Down,"Grain, Loaded",243
03/26/2022,12,3,2022,Miss Locks 27,Down,"Non-Grain, Loaded",181
03/26/2022,12,3,2022,Miss Locks 27,Up,Empty,361
03/26/2022,12,3,2022,Miss Locks 27,Up,Loaded,306
03/26/2022,12,3,2022,Ohio Olmsted,Down,Empty,142
03/26/2022,12,3,2022,Ohio Olmsted,Down,"Grain, Loaded",216
03/26/2022,12,3,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",365
03/26/2022,12,3,2022,Ohio Olmsted,Up,Empty,322
03/26/2022,12,3,2022,Ohio Olmsted,Up,Loaded,411
04/02/2022,13,3,2022,Ark Lock 1,Down,Empty,10
04/02/2022,13,3,2022,Ark Lock 1,Down,"Grain, Loaded",28
04/02/2022,13,3,2022,Ark Lock 1,Down,"Non-Grain, Loaded",5
04/02/2022,13,3,2022,Ark Lock 1,Up,Empty,7
04/02/2022,13,3,2022,Ark Lock 1,Up,Loaded,45
04/02/2022,13,3,2022,Miss Locks 27,Down,Empty,43
04/02/2022,13,3,2022,Miss Locks 27,Down,"Grain, Loaded",254
04/02/2022,13,3,2022,Miss Locks 27,Down,"Non-Grain, Loaded",142
04/02/2022,13,3,2022,Miss Locks 27,Up,Empty,338
04/02/2022,13,3,2022,Miss Locks 27,Up,Loaded,179
04/02/2022,13,3,2022,Ohio Olmsted,Down,Empty,175
04/02/2022,13,3,2022,Ohio Olmsted,Down,"Grain, Loaded",122
04/02/2022,13,3,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",307
04/02/2022,13,3,2022,Ohio Olmsted,Up,Empty,241
04/02/2022,13,3,2022,Ohio Olmsted,Up,Loaded,296
04/23/2022,16,4,2022,Ohio Olmsted,Up,Empty,293
04/23/2022,16,4,2022,Ohio Olmsted,Up,Loaded,387
06/11/2022,23,6,2022,Ark Lock 1,Down,Empty,7
06/11/2022,23,6,2022,Ark Lock 1,Down,"Grain, Loaded",20
06/11/2022,23,6,2022,Ark Lock 1,Down,"Non-Grain, Loaded",21
06/11/2022,23,6,2022,Ark Lock 1,Up,Empty,7
06/11/2022,23,6,2022,Ark Lock 1,Up,Loaded,35
06/11/2022,23,6,2022,Miss Locks 27,Down,Empty,35
06/11/2022,23,6,2022,Miss Locks 27,Down,"Grain, Loaded",446
06/11/2022,23,6,2022,Miss Locks 27,Down,"Non-Grain, Loaded",210
06/11/2022,23,6,2022,Miss Locks 27,Up,Empty,415
06/11/2022,23,6,2022,Miss Locks 27,Up,Loaded,184
06/11/2022,23,6,2022,Ohio Olmsted,Down,Empty,82
06/11/2022,23,6,2022,Ohio Olmsted,Down,"Grain, Loaded",62
06/11/2022,23,6,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",411
06/11/2022,23,6,2022,Ohio Olmsted,Up,Empty,230
06/11/2022,23,6,2022,Ohio Olmsted,Up,Loaded,345
06/18/2022,24,6,2022,Ark Lock 1,Down,Empty,14
06/18/2022,24,6,2022,Ark Lock 1,Down,"Grain, Loaded",21
06/18/2022,24,6,2022,Ark Lock 1,Down,"Non-Grain, Loaded",9
06/18/2022,24,6,2022,Ark Lock 1,Up,Empty,17
06/18/2022,24,6,2022,Ark Lock 1,Up,Loaded,48
06/18/2022,24,6,2022,Miss Locks 27,Down,Empty,31
06/18/2022,24,6,2022,Miss Locks 27,Down,"Grain, Loaded",443
06/18/2022,24,6,2022,Miss Locks 27,Down,"Non-Grain, Loaded",146
06/18/2022,24,6,2022,Miss Locks 27,Up,Empty,453
06/18/2022,24,6,2022,Miss Locks 27,Up,Loaded,244
06/18/2022,24,6,2022,Ohio Olmsted,Down,Empty,223
06/18/2022,24,6,2022,Ohio Olmsted,Down,"Grain, Loaded",60
06/18/2022,24,6,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",389
06/18/2022,24,6,2022,Ohio Olmsted,Up,Empty,267
06/18/2022,24,6,2022,Ohio Olmsted,Up,Loaded,344
06/25/2022,25,6,2022,Ark Lock 1,Down,Empty,27
06/25/2022,25,6,2022,Ark Lock 1,Down,"Grain, Loaded",13
06/25/2022,25,6,2022,Ark Lock 1,Down,"Non-Grain, Loaded",54
06/25/2022,25,6,2022,Ark Lock 1,Up,Empty,15
06/25/2022,25,6,2022,Ark Lock 1,Up,Loaded,44
06/25/2022,25,6,2022,Miss Locks 27,Down,Empty,55
06/25/2022,25,6,2022,Miss Locks 27,Down,"Grain, Loaded",335
06/25/2022,25,6,2022,Miss Locks 27,Down,"Non-Grain, Loaded",151
06/25/2022,25,6,2022,Miss Locks 27,Up,Empty,272
06/25/2022,25,6,2022,Miss Locks 27,Up,Loaded,221
06/25/2022,25,6,2022,Ohio Olmsted,Down,Empty,185
06/25/2022,25,6,2022,Ohio Olmsted,Down,"Grain, Loaded",62
06/25/2022,25,6,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",400
04/09/2022,14,4,2022,Ark Lock 1,Down,Empty,5
04/09/2022,14,4,2022,Ark Lock 1,Down,"Grain, Loaded",24
04/09/2022,14,4,2022,Ark Lock 1,Down,"Non-Grain, Loaded",35
04/09/2022,14,4,2022,Ark Lock 1,Up,Empty,8
04/09/2022,14,4,2022,Ark Lock 1,Up,Loaded,52
04/09/2022,14,4,2022,Miss Locks 27,Down,Empty,54
04/09/2022,14,4,2022,Miss Locks 27,Down,"Grain, Loaded",301
04/09/2022,14,4,2022,Miss Locks 27,Down,"Non-Grain, Loaded",162
04/09/2022,14,4,2022,Miss Locks 27,Up,Empty,502
04/09/2022,14,4,2022,Miss Locks 27,Up,Loaded,210
04/09/2022,14,4,2022,Ohio Olmsted,Down,Empty,187
04/09/2022,14,4,2022,Ohio Olmsted,Down,"Grain, Loaded",184
04/09/2022,14,4,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",413
04/09/2022,14,4,2022,Ohio Olmsted,Up,Empty,281
04/09/2022,14,4,2022,Ohio Olmsted,Up,Loaded,469
04/30/2022,17,4,2022,Ark Lock 1,Down,Empty,10
04/30/2022,17,4,2022,Ark Lock 1,Down,"Grain, Loaded",12
04/30/2022,17,4,2022,Ark Lock 1,Down,"Non-Grain, Loaded",10
04/30/2022,17,4,2022,Ark Lock 1,Up,Empty,20
04/30/2022,17,4,2022,Ark Lock 1,Up,Loaded,35
04/30/2022,17,4,2022,Miss Locks 27,Down,Empty,64
04/30/2022,17,4,2022,Miss Locks 27,Down,"Grain, Loaded",353
04/30/2022,17,4,2022,Miss Locks 27,Down,"Non-Grain, Loaded",211
04/30/2022,17,4,2022,Miss Locks 27,Up,Empty,522
04/30/2022,17,4,2022,Miss Locks 27,Up,Loaded,206
04/30/2022,17,4,2022,Ohio Olmsted,Down,Empty,204
04/30/2022,17,4,2022,Ohio Olmsted,Down,"Grain, Loaded",128
04/30/2022,17,4,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",409
04/30/2022,17,4,2022,Ohio Olmsted,Up,Empty,262
04/30/2022,17,4,2022,Ohio Olmsted,Up,Loaded,388
05/07/2022,18,5,2022,Ark Lock 1,Down,Empty,5
05/07/2022,18,5,2022,Ark Lock 1,Down,"Grain, Loaded",11
05/07/2022,18,5,2022,Ark Lock 1,Down,"Non-Grain, Loaded",26
05/07/2022,18,5,2022,Ark Lock 1,Up,Empty,0
05/07/2022,18,5,2022,Ark Lock 1,Up,Loaded,30
05/07/2022,18,5,2022,Miss Locks 27,Down,Empty,44
05/07/2022,18,5,2022,Miss Locks 27,Down,"Grain, Loaded",402
05/07/2022,18,5,2022,Miss Locks 27,Down,"Non-Grain, Loaded",183
05/07/2022,18,5,2022,Miss Locks 27,Up,Empty,407
05/07/2022,18,5,2022,Miss Locks 27,Up,Loaded,266
05/07/2022,18,5,2022,Ohio Olmsted,Down,Empty,248
05/07/2022,18,5,2022,Ohio Olmsted,Down,"Grain, Loaded",136
05/07/2022,18,5,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",460
05/07/2022,18,5,2022,Ohio Olmsted,Up,Empty,359
05/07/2022,18,5,2022,Ohio Olmsted,Up,Loaded,401
05/14/2022,19,5,2022,Ark Lock 1,Down,Empty,7
05/14/2022,19,5,2022,Ark Lock 1,Down,"Grain, Loaded",21
05/14/2022,19,5,2022,Ark Lock 1,Down,"Non-Grain, Loaded",4
05/14/2022,19,5,2022,Ark Lock 1,Up,Empty,4
05/14/2022,19,5,2022,Ark Lock 1,Up,Loaded,39
05/14/2022,19,5,2022,Miss Locks 27,Down,Empty,51
05/14/2022,19,5,2022,Miss Locks 27,Down,"Grain, Loaded",375
05/14/2022,19,5,2022,Miss Locks 27,Down,"Non-Grain, Loaded",167
05/14/2022,19,5,2022,Miss Locks 27,Up,Empty,403
05/14/2022,19,5,2022,Miss Locks 27,Up,Loaded,137
05/14/2022,19,5,2022,Ohio Olmsted,Down,Empty,144
05/14/2022,19,5,2022,Ohio Olmsted,Down,"Grain, Loaded",117
05/14/2022,19,5,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",354
05/14/2022,19,5,2022,Ohio Olmsted,Up,Empty,316
05/14/2022,19,5,2022,Ohio Olmsted,Up,Loaded,359
06/25/2022,25,6,2022,Ohio Olmsted,Up,Empty,149
06/25/2022,25,6,2022,Ohio Olmsted,Up,Loaded,143
07/30/2022,30,7,2022,Ark Lock 1,Down,Empty,11
07/30/2022,30,7,2022,Ark Lock 1,Down,"Grain, Loaded",28
07/30/2022,30,7,2022,Ark Lock 1,Down,"Non-Grain, Loaded",22
07/30/2022,30,7,2022,Ark Lock 1,Up,Empty,6
07/30/2022,30,7,2022,Ark Lock 1,Up,Loaded,41
07/30/2022,30,7,2022,Miss Locks 27,Down,Empty,45
07/30/2022,30,7,2022,Miss Locks 27,Down,"Grain, Loaded",298
07/30/2022,30,7,2022,Miss Locks 27,Down,"Non-Grain, Loaded",130
07/30/2022,30,7,2022,Miss Locks 27,Up,Empty,302
07/30/2022,30,7,2022,Miss Locks 27,Up,Loaded,230
07/30/2022,30,7,2022,Ohio Olmsted,Down,Empty,162
07/30/2022,30,7,2022,Ohio Olmsted,Down,"Grain, Loaded",133
07/30/2022,30,7,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",354
07/30/2022,30,7,2022,Ohio Olmsted,Up,Empty,312
07/30/2022,30,7,2022,Ohio Olmsted,Up,Loaded,443
08/06/2022,31,8,2022,Ark Lock 1,Down,Empty,13
08/06/2022,31,8,2022,Ark Lock 1,Down,"Grain, Loaded",17
08/06/2022,31,8,2022,Ark Lock 1,Down,"Non-Grain, Loaded",18
08/06/2022,31,8,2022,Ark Lock 1,Up,Empty,26
08/06/2022,31,8,2022,Ark Lock 1,Up,Loaded,41
08/06/2022,31,8,2022,Miss Locks 27,Down,Empty,63
08/06/2022,31,8,2022,Miss Locks 27,Down,"Grain, Loaded",389
08/06/2022,31,8,2022,Miss Locks 27,Down,"Non-Grain, Loaded",233
08/06/2022,31,8,2022,Miss Locks 27,Up,Empty,167
08/06/2022,31,8,2022,Miss Locks 27,Up,Loaded,151
08/06/2022,31,8,2022,Ohio Olmsted,Down,Empty,153
08/06/2022,31,8,2022,Ohio Olmsted,Down,"Grain, Loaded",72
08/06/2022,31,8,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",379
08/06/2022,31,8,2022,Ohio Olmsted,Up,Empty,218
08/06/2022,31,8,2022,Ohio Olmsted,Up,Loaded,328
08/13/2022,32,8,2022,Ark Lock 1,Down,Empty,9
08/13/2022,32,8,2022,Ark Lock 1,Down,"Grain, Loaded",22
08/13/2022,32,8,2022,Ark Lock 1,Down,"Non-Grain, Loaded",21
08/13/2022,32,8,2022,Ark Lock 1,Up,Empty,8
08/13/2022,32,8,2022,Ark Lock 1,Up,Loaded,64
08/13/2022,32,8,2022,Miss Locks 27,Down,Empty,43
08/13/2022,32,8,2022,Miss Locks 27,Down,"Grain, Loaded",235
08/13/2022,32,8,2022,Miss Locks 27,Down,"Non-Grain, Loaded",190
05/21/2022,20,5,2022,Ark Lock 1,Down,Empty,4
05/21/2022,20,5,2022,Ark Lock 1,Down,"Grain, Loaded",16
05/21/2022,20,5,2022,Ark Lock 1,Down,"Non-Grain, Loaded",15
05/21/2022,20,5,2022,Ark Lock 1,Up,Empty,7
05/21/2022,20,5,2022,Ark Lock 1,Up,Loaded,40
05/21/2022,20,5,2022,Miss Locks 27,Down,Empty,30
05/21/2022,20,5,2022,Miss Locks 27,Down,"Grain, Loaded",377
05/21/2022,20,5,2022,Miss Locks 27,Down,"Non-Grain, Loaded",172
05/21/2022,20,5,2022,Miss Locks 27,Up,Empty,527
05/21/2022,20,5,2022,Miss Locks 27,Up,Loaded,272
05/21/2022,20,5,2022,Ohio Olmsted,Down,Empty,132
05/21/2022,20,5,2022,Ohio Olmsted,Down,"Grain, Loaded",56
05/21/2022,20,5,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",379
05/21/2022,20,5,2022,Ohio Olmsted,Up,Empty,349
05/21/2022,20,5,2022,Ohio Olmsted,Up,Loaded,336
05/28/2022,21,5,2022,Ark Lock 1,Down,Empty,12
05/28/2022,21,5,2022,Ark Lock 1,Down,"Grain, Loaded",24
05/28/2022,21,5,2022,Ark Lock 1,Down,"Non-Grain, Loaded",25
05/28/2022,21,5,2022,Ark Lock 1,Up,Empty,14
05/28/2022,21,5,2022,Ark Lock 1,Up,Loaded,62
05/28/2022,21,5,2022,Miss Locks 27,Down,Empty,25
05/28/2022,21,5,2022,Miss Locks 27,Down,"Grain, Loaded",480
05/28/2022,21,5,2022,Miss Locks 27,Down,"Non-Grain, Loaded",131
05/28/2022,21,5,2022,Miss Locks 27,Up,Empty,385
05/28/2022,21,5,2022,Miss Locks 27,Up,Loaded,181
05/28/2022,21,5,2022,Ohio Olmsted,Down,Empty,154
05/28/2022,21,5,2022,Ohio Olmsted,Down,"Grain, Loaded",90
05/28/2022,21,5,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",406
05/28/2022,21,5,2022,Ohio Olmsted,Up,Empty,235
05/28/2022,21,5,2022,Ohio Olmsted,Up,Loaded,289
06/04/2022,22,6,2022,Ark Lock 1,Down,Empty,10
06/04/2022,22,6,2022,Ark Lock 1,Down,"Grain, Loaded",23
06/04/2022,22,6,2022,Ark Lock 1,Down,"Non-Grain, Loaded",12
06/04/2022,22,6,2022,Ark Lock 1,Up,Empty,14
06/04/2022,22,6,2022,Ark Lock 1,Up,Loaded,27
06/04/2022,22,6,2022,Miss Locks 27,Down,Empty,35
06/04/2022,22,6,2022,Miss Locks 27,Down,"Grain, Loaded",282
06/04/2022,22,6,2022,Miss Locks 27,Down,"Non-Grain, Loaded",111
06/04/2022,22,6,2022,Miss Locks 27,Up,Empty,426
06/04/2022,22,6,2022,Miss Locks 27,Up,Loaded,224
06/04/2022,22,6,2022,Ohio Olmsted,Down,Empty,124
06/04/2022,22,6,2022,Ohio Olmsted,Down,"Grain, Loaded",64
06/04/2022,22,6,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",290
06/04/2022,22,6,2022,Ohio Olmsted,Up,Empty,317
